review_id,content,content_clean,sentiment,rating
1e2020a1-fe91-44bf-9655-653a43727044,.makin update makin aneh di geser dari jauh gak bisa giliran uda deket resto malah di cancel 🤣🤣,.makin update makin aneh di geser dari jauh gak bisa giliran uda deket resto malah di cancel,negative,2
b132c877-c4d1-4f51-a338-d4e3e78317f3,pelayanan bantuan saat mendapati masalah tidak segera di selesaikan,pelayanan bantuan saat mendapati masalah tidak segera di selesaikan,negative,1
1760ce8b-b1a2-40da-a758-1a516eeffabc,"Saya sudah menggunakan gojek kurang dari 4 tahun, tapi saya sangat kurang suka dengan sistem login/masuk akunnya dengan menggunakan nomor, padahal kalau nomor telepon salah/atau lupa pasti ribet dengan mengatasinya make di batasi segala. Tolong lah kalau login di kasih alamat email aja biar tidak ribet. Saya harap bisa di kasih metode login menggunakan email pliss.","saya sudah menggunakan gojek kurang dari 4 tahun, tapi saya sangat kurang suka dengan sistem login/masuk akunnya dengan menggunakan nomor, padahal kalau nomor telepon salah/atau lupa pasti ribet dengan mengatasinya make di batasi segala. tolong lah kalau login di kasih alamat email aja biar tidak ribet. saya harap bisa di kasih metode login menggunakan email pliss.",neutral,3
56decaaa-7e2d-4459-94bf-8fcd2c799715,"dari dulu sampai sekarang hujan gerimis saja dapat drivernya, harganya makin mahal , sepeda motornya banyak yang sesuai, comfort yang datang beat","dari dulu sampai sekarang hujan gerimis saja dapat drivernya, harganya makin mahal , sepeda motornya banyak yang sesuai, comfort yang datang beat",negative,1
82c31e17-6dbe-425e-8b76-407c61a1a5eb,selama ini seneng meski setempo driver ad yg bawa nya tidak nyaman buat saya.,selama ini seneng meski setempo driver ad yg bawa nya tidak nyaman buat saya.,positive,4
348c6eeb-1a11-4e55-8b82-0a678e5e6380,Gojek akhir akhir ini kenapa si suka nge lag terus banyak banget gangguan nya contoh kalo mau pesen gofood tuh susah ada aja yang gabisa,gojek akhir akhir ini kenapa si suka nge lag terus banyak banget gangguan nya contoh kalo mau pesen gofood tuh susah ada aja yang gabisa,neutral,3
a815882e-9437-4c67-bce5-400570700e5e,"menyesal pakai aplikasi ini,sudah harga nya mahal,cancel order tidak bisa,chat penjual/toko pun tidak bisa! solusi pun tidak ada. saya sudah unistal!!","menyesal pakai aplikasi ini,sudah harga nya mahal,cancel order tidak bisa,chat penjual/toko pun tidak bisa! solusi pun tidak ada. saya sudah unistal!!",negative,1
730a6dc5-2c7b-456b-91ab-f1c83dc42e97,"Sebenernya aplikasinya sngt bagus jelas dan mudah dipahami, kami para konsumen sangat terbantu dengan fitur yang disediakan, apalagi dengan berbagai voucher promo yang tersedia, namun sayangnya ketika sy menggunakan voucher untuk goride ataupun gocar sudah dua kali saya mendapatkan driver namun mereka tidak berjalan menuju sy, sy chat tdk ada respon, seolah2 sengaja untk tdk mengambil pesanan sy. Dan ketika sy batalkan karena lama menunggu vouchernya sdh nggak ada, jadi terbuang sia² voucher sy","sebenernya aplikasinya sngt bagus jelas dan mudah dipahami, kami para konsumen sangat terbantu dengan fitur yang disediakan, apalagi dengan berbagai voucher promo yang tersedia, namun sayangnya ketika sy menggunakan voucher untuk goride ataupun gocar sudah dua kali saya mendapatkan driver namun mereka tidak berjalan menuju sy, sy chat tdk ada respon, seolah2 sengaja untk tdk mengambil pesanan sy. dan ketika sy batalkan karena lama menunggu vouchernya sdh nggak ada, jadi terbuang sia voucher sy",neutral,3
c81d37d9-0029-4c30-b35e-95e79ac5ceb6,"lama nunggu bokingan grabnya & suka lelet,,,pesan udah 1 jam blum dpet' 🙁","lama nunggu bokingan grabnya & suka lelet,,pesan udah 1 jam blum dpet'",positive,4
6355b05c-8fab-4ac5-824c-96fe9b87ab40,"ga nunggu lama, ramah pengemudinya, aman berkendaranya. tq goride...","ga nunggu lama, ramah pengemudinya, aman berkendaranya. tq goride..",positive,5
f0015d09-e2b8-40c8-a162-f4de936dbb82,Alhamdulillah senang pake gojek.. hari ini dpt bantuan diskon perjalanan lumayan ngirit.. terimakasih bang gojek atas bantuannya semoga lancar rezekinya sukses selalu sehat sehat... semoga lancar semua urusannya...,alhamdulillah senang pake gojek.. hari ini dpt bantuan diskon perjalanan lumayan ngirit.. terimakasih bang gojek atas bantuannya semoga lancar rezekinya sukses selalu sehat sehat.. semoga lancar semua urusannya..,positive,5
d86ed6a0-ecc9-4ee8-a95b-fe42f9f9a4b6,kasih bintang 3 dulu apknya suka GK jelas mau bayar malah GK bisa lanjut transaksi,kasih bintang 3 dulu apknya suka gk jelas mau bayar malah gk bisa lanjut transaksi,neutral,3
5203015c-de0b-4194-848a-15da8da88f3d,Ini applikasi beli lauk atau good food mahal harga untung besar tp yg jual kirim tdk sesuai hrga sm porsi nya. Jangan riba min ambil untungnya. Kasian beli lauk hrga sekalai beli hampir 40an sekali makan u beli di warung klo di restoran mahal lg yg dtng porsi tdk sesuai.,ini applikasi beli lauk atau good food mahal harga untung besar tp yg jual kirim tdk sesuai hrga sm porsi nya. jangan riba min ambil untungnya. kasian beli lauk hrga sekalai beli hampir 40an sekali makan u beli di warung klo di restoran mahal lg yg dtng porsi tdk sesuai.,negative,2
1783cfba-8725-4b3a-9c13-06bafd75e0cc,Makin kesini makin MAHAL ongkir nyaa woooiiii gojek ngotak dikit laah,makin kesini makin mahal ongkir nyaa wooii gojek ngotak dikit laah,negative,2
61a5632b-b5f7-411f-81cb-564117d0972a,sebenernya sangat membatu cuman untuk deriver gojek kebanyakan nakal setiap di titik penjemputan minta di offline nin aplikasi nya jadi kurang nyaman mohon di perbaiki lagi sikap driver nya,sebenernya sangat membatu cuman untuk deriver gojek kebanyakan nakal setiap di titik penjemputan minta di offline nin aplikasi nya jadi kurang nyaman mohon di perbaiki lagi sikap driver nya,positive,4
3eea2e8a-5cb1-4466-a7b9-f2bed9c744d9,"check in gopay coins tiap hari tapi biasanya di hari ketujuh sering ngga masuk coinsnya. dulu yang 1000 coins gak masuk, hari ini 500 coins ngga masuk juga. kalau ngga niat adain daily coins, jangan diadakan aja fiturnya drpd udah check tiap hari tapi malah ngga dpt apa apa. untuk fitur lainnya aman dan bagus kok. drivernya juga banyak yang baik. makasi","check in gopay coins tiap hari tapi biasanya di hari ketujuh sering ngga masuk coinsnya. dulu yang 100 coins gak masuk, hari ini 500 coins ngga masuk juga. kalau ngga niat adain daily coins, jangan diadakan aja fiturnya drpd udah check tiap hari tapi malah ngga dpt apa apa. untuk fitur lainnya aman dan bagus kok. drivernya juga banyak yang baik. makasi",positive,4
e85d59cb-ae4b-4b56-a08a-45948866b914,berlali kali rider yang menyebalkan dan selalu tidak ada kembalian,berlali kali rider yang menyebalkan dan selalu tidak ada kembalian,neutral,3
7e6598af-b958-4256-be15-23f19fad3b7e,"Apa dengan mu gojek knp eror trus dri tgl 15 September 2023 sampai hari ini masih tetap eror, padahal saya mau melakukan pembayaran gopay later, kalau begini saya kena denda keterlambatan yg bukan karena faktor kesengajaan tapi systemnya yg eror","apa dengan mu gojek knp eror trus dri tgl 15 september 2023 sampai hari ini masih tetap eror, padahal saya mau melakukan pembayaran gopay later, kalau begini saya kena denda keterlambatan yg bukan karena faktor kesengajaan tapi systemnya yg eror",neutral,3
58aeda04-4a03-404c-9325-aacf8ca04484,"min tolong dong kalo ujan kenapa gojek susah di cari padahal lagi penting banget mau kerja atau sekolahin anak, tapi susah dapet gegara ujan setiap ujan saya ga pernah dapet gojek, alasannya banyak yang booking padahal mah mereka emang gamau narik kalau ujan/of.","min tolong dong kalo ujan kenapa gojek susah di cari padahal lagi penting banget mau kerja atau sekolahin anak, tapi susah dapet gegara ujan setiap ujan saya ga pernah dapet gojek, alasannya banyak yang booking padahal mah mereka emang gamau narik kalau ujan/of.",negative,2
9cb12cf6-9434-4418-a2ac-2d33a5146d9b,Terima kasih atas kepercayaannya untuk mengantarkan 😊,terima kasih atas kepercayaannya untuk mengantarkan,positive,5
7d3d208f-60df-4482-a14c-a51199068891,"Tolong dong diperhatiin lagi sm driver"" yg pada sok"" gtu, ada aja alasannya, mana omongannya gak bisa dijaga, sama"" butuh bisa kan saling menghargai.. lebih diperhatikan aja yg kyak gni","tolong dong diperhatiin lagi sm driver"" yg pada sok"" gtu, ada aja alasannya, mana omongannya gak bisa dijaga, sama"" butuh bisa kan saling menghargai.. lebih diperhatikan aja yg kyak gni",neutral,3
3c96060a-06e0-4551-97ce-ed891e1aa3b6,Suruh mampir ke warung sebentar aja gamau. Padahal searah sekalian lewat. Minus bgt,suruh mampir ke warung sebentar aja gamau. padahal searah sekalian lewat. minus bgt,neutral,3
261e88a3-52c5-459f-851e-2e42bf89b3e1,"Aku baru Install nih Apk Go-Jek nya , kalo iya bener Bagus nanti tak kasih Bintang 🌟🌟🌟🌟🌟","aku baru install nih apk go-jek nya , kalo iya bener bagus nanti tak kasih bintang",positive,4
667049f2-48ed-4437-9598-2f40a56df866,sikap driver sangat sopan dan sangat membantu menurunkan barang² bawaan saya. terima kasih orang baik 👍,sikap driver sangat sopan dan sangat membantu menurunkan barang bawaan saya. terima kasih orang baik,positive,5
db2fe549-acb9-4437-b57a-d62de1bd8f89,promonya ga bs bebarengan antara mbl & motor ud ikutin caranya taunya jonk,promonya ga bs bebarengan antara mbl & motor ud ikutin caranya taunya jonk,neutral,3
de775c99-43c9-44c4-a412-6f6288cdf20b,"males ah, padahal memang kalau driver ada waktu nunggu nya 10 menitan, aku dapat driver baru nunggu 2 menitt aku udah dimaki maki, terus bawa motor nya juga ngebut banget","males ah, padahal memang kalau driver ada waktu nunggu nya 10 menitan, aku dapat driver baru nunggu 2 menitt aku udah dimaki maki, terus bawa motor nya juga ngebut banget",negative,2
42e8f563-87e5-47c9-b76f-5ee5e9009405,"pengantar nya engga kompeten, udh terima pesanan tapi tiba-tiba dibatalkan gitu aja padahal buat buka puasa","pengantar nya engga kompeten, udh terima pesanan tapi tiba-tiba dibatalkan gitu aja padahal buat buka puasa",neutral,3
f5ab6766-de4d-4452-ae04-3dc6eaa52a39,"maaf ya ini untuk gofoodnya udh nunggu 1 jam tapi tetep ga dapat driver dan ngulang pesen lagi nunggu 1 jam lagi, dan ga ada opsi pembatalan selama nunggu 1 jam itu,","maaf ya ini untuk gofoodnya udh nunggu 1 jam tapi tetep ga dapat driver dan ngulang pesen lagi nunggu 1 jam lagi, dan ga ada opsi pembatalan selama nunggu 1 jam itu,",negative,2
34582bbb-fd7a-413d-9620-d049631f3b17,ngebantu sekali apalagi ada voucher JD lebih hemat,ngebantu sekali apalagi ada voucher jd lebih hemat,positive,5
d6ab6128-6735-4990-98b5-5a38c5f224b0,top up via dana potong sana potong sini ya doble motong nya,top up via dana potong sana potong sini ya doble motong nya,positive,4
419e1e36-a9cb-4b13-96cf-9f3b186a25bc,"akhir"" ini kenapasi susah banget buat nyari ojol yang comfort? malahan lebih gampang diapk sebelah.","akhir"" ini kenapasi susah banget buat nyari ojol yang comfort? malahan lebih gampang diapk sebelah.",negative,2
b1abb494-3b69-4e23-afec-da064fb2b71d,"baik sih, tapi sy sering terganggu dgn seringnya munculnya iklan ini","baik sih, tapi sy sering terganggu dgn seringnya munculnya iklan ini",neutral,3
6960d589-26ce-4859-becb-55064c56779f,antara niat gk niat ni aplikasi ngasih limit gopinjem bulan kmrin di acc naik limit dengan pembayaran tepat waktu . pas mau minjem lagi gak di acc .. nunggu bulan depan .. kocak bet ya .. klo gak acc in dri awal dong .. kecewa sih tp ya udh thank gojek,antara niat gk niat ni aplikasi ngasih limit gopinjem bulan kmrin di acc naik limit dengan pembayaran tepat waktu . pas mau minjem lagi gak di acc .. nunggu bulan depan .. kocak bet ya .. klo gak acc in dri awal dong .. kecewa sih tp ya udh thank gojek,negative,1
959766c8-d923-4f68-9c24-11d1c8907372,"Kalo buka aplikasi pasti stuck di logo terus force close, itu kenapa ya?","kalo buka aplikasi pasti stuck di logo terus force close, itu kenapa ya?",neutral,3
4cae8d71-26ae-4132-8252-f2e06fd81021,banyak promo. sangat membantu. apalg menu gofood nya. makan jadi irit,banyak promo. sangat membantu. apalg menu gofood nya. makan jadi irit,positive,5
c4b8fb09-52bc-4eda-b84e-2b220aa3cbd4,"GUA HARUS NUNGGU BERAPA LAMA LAGI? SUMPAH APLIKASI SERING ERROR?? KENAPA SIH? JARINGAN BAGUS, UDAH CAPEK DIJALAN. PLIS BANGET LAH JANGAN SUKA EROR ANJ","gua harus nunggu berapa lama lagi? sumpah aplikasi sering error?? kenapa sih? jaringan bagus, udah capek dijalan. plis banget lah jangan suka eror anj",neutral,3
cc7f46d0-956d-4cea-bfde-b8c70f618cd4,kak mau bayar tagihan di gopay pinjam tapi fitur hilang ini gimana kak?,kak mau bayar tagihan di gopay pinjam tapi fitur hilang ini gimana kak?,neutral,3
b1024c1f-1ff5-4c77-a86e-9c5883b97653,"saya pesan gojek sering pending kalo pake debit, disuruh nunggu padahal saldo dah kepotong. udah gitu ngga balik lagi padahal lumayan banyak. udah ditunggu ±2 minggu ngga ada kabar. coba hubungin cs malah dilempar suruh hubungin bank. tolong kak kalo semisal gagal pembayaran dan dah kepotong, langsung dibalikin ke gopay, atau permudah hubungin cs nya, jangan muter malah suruh ke banknya juga...😔😔","saya pesan gojek sering pending kalo pake debit, disuruh nunggu padahal saldo dah kepotong. udah gitu ngga balik lagi padahal lumayan banyak. udah ditunggu 2 minggu ngga ada kabar. coba hubungin cs malah dilempar suruh hubungin bank. tolong kak kalo semisal gagal pembayaran dan dah kepotong, langsung dibalikin ke gopay, atau permudah hubungin cs nya, jangan muter malah suruh ke banknya juga..",neutral,3
3353c038-391c-4386-90b7-2c2d8147ae23,Niat download Go-Jek biar kayak temen2 pesen makan banyak promo ya eh tau2 gak ada sama sekali udh lebih dari seminggu pula,niat download go-jek biar kayak temen2 pesen makan banyak promo ya eh tau2 gak ada sama sekali udh lebih dari seminggu pula,negative,2
9e6b6afa-7de6-487c-a094-c31fc9ad3d15,"Driver Gojek sering meng-cancel orderan saya, yg membuat saya menunggu lama, padahal sedang dalam kondisi terburu-buru. Sering juga Gojek tdk memberikan saya driver, padahal didepan jalan banyak Gojek mangkal. Coba dong diperbaiki ini aplikasi Gojek ya, buat kenyamanan semua pelanggannya juga. Trims","driver gojek sering meng-cancel orderan saya, yg membuat saya menunggu lama, padahal sedang dalam kondisi terburu-buru. sering juga gojek tdk memberikan saya driver, padahal didepan jalan banyak gojek mangkal. coba dong diperbaiki ini aplikasi gojek ya, buat kenyamanan semua pelanggannya juga. trims",neutral,3
4ed19338-9fd8-4a7e-95d9-eeaa351e2e73,"terbantu sekali dengan aplikasi ini... semuanya bermanfaat. gosend, gofood, gojek ... 👍🏻👍🏻👍🏻","terbantu sekali dengan aplikasi ini.. semuanya bermanfaat. gosend, gofood, gojek ..",positive,5
9c94a0fd-ab66-43d3-a97c-f313ad38ed0b,tiap buat pembayaran pdam selalu error... gak ada gunanya jadinya,tiap buat pembayaran pdam selalu error.. gak ada gunanya jadinya,neutral,3
cb3c2b57-0814-4aeb-9adf-75307ae840e0,kalau order gofod jam pagi driver nya masih pada molor. saya nunggu makanan sampe 90menit. udah gilaa,kalau order gofod jam pagi driver nya masih pada molor. saya nunggu makanan sampe 90menit. udah gilaa,negative,2
004b2be1-2865-4b44-9147-3decda9e8475,disuruh upgrade ok. sudah di rekam wajah ok. ktp di upload ok. kenapa di tolak ada apa ?,disuruh upgrade ok. sudah di rekam wajah ok. ktp di upload ok. kenapa di tolak ada apa ?,negative,1
5a39add3-0595-4821-81b4-48f07db50f7d,mempermudah apabila kita sedang sibuk kerja dan mudah d guna kan,mempermudah apabila kita sedang sibuk kerja dan mudah d guna kan,positive,5
5317d0ff-28a8-40ff-968d-c582c426aea8,plis gojek harus di perbaiki udah berapa kali pesen go food status ngk berubah sama sekali tau tau driver dateng,plis gojek harus di perbaiki udah berapa kali pesen go food status ngk berubah sama sekali tau tau driver dateng,neutral,3
e8a186b6-cf51-4acc-9b6d-4455465b3403,"makin kesini bukannya kasih pelayanan ok, tapi makin parah, setiap pemesan pasti dapat driver jauh2, makin malas mending pakai yg lain","makin kesini bukannya kasih pelayanan ok, tapi makin parah, setiap pemesan pasti dapat driver jauh2, makin malas mending pakai yg lain",negative,1
874612ad-0552-4685-a2c1-2475b1b86900,Minta ongkos tambahan serta saya mendapatkan pesan ancaman dari driver... dan pihak gojek tidak dapat memberikan solusinya,minta ongkos tambahan serta saya mendapatkan pesan ancaman dari driver.. dan pihak gojek tidak dapat memberikan solusinya,negative,1
787acc26-3525-490a-9f0a-c19f7ae320d0,"gila,,mesen gofood cuma harga 30 ribuan penanganan sama ongkir lebih mahal dari harga pesanan pesanan sma ongkir total 100 ribu 1 pcs bisa beli bakso beberapa mangkuk","gila,,mesen gofood cuma harga 30 ribuan penanganan sama ongkir lebih mahal dari harga pesanan pesanan sma ongkir total 100 ribu 1 pcs bisa beli bakso beberapa mangkuk",negative,2
b32a0edf-c5d1-415f-80b9-fe5e838cac2a,"saya beli gofood, tapi ga bisa dapet driver, pihak gojek minta tunggu 1 jam baru bisa dibatalin, menurut saya terlalu lama, bisa² mati kelaparan karena mau beli yang lain udah gabisa uang udah masuk ke pembelian sebelumnya, di cancel mau ganti beli lain suruh nunggu 1 jam kocak emang","saya beli gofood, tapi ga bisa dapet driver, pihak gojek minta tunggu 1 jam baru bisa dibatalin, menurut saya terlalu lama, bisa mati kelaparan karena mau beli yang lain udah gabisa uang udah masuk ke pembelian sebelumnya, di cancel mau ganti beli lain suruh nunggu 1 jam kocak emang",negative,1
3d2658ad-5e2f-4ef9-84da-fcb746068e04,"Kok saya gk bisa ngehubungin gopay dgn tiktok shop, waktu mau menghubungkan kan masukin no telp, trus buat pin, nah waktu kode otp kok gk muncul muncul di SMS, waktu klik kirim ulang malah ada ""your pin is already set up"" Itu maksudnya apa ya? Dan gimana ngatasinnya? Jadi gk bisa menghubungkan ni","kok saya gk bisa ngehubungin gopay dgn tiktok shop, waktu mau menghubungkan kan masukin no telp, trus buat pin, nah waktu kode otp kok gk muncul muncul di sms, waktu klik kirim ulang malah ada ""your pin is already set up"" itu maksudnya apa ya? dan gimana ngatasinnya? jadi gk bisa menghubungkan ni",neutral,3
37239278-2356-4c37-bac3-c51551e9dec1,"ui sangat memanjakan mata, banyak promo dan diskon, fitur menarik, silahkan dicoba","ui sangat memanjakan mata, banyak promo dan diskon, fitur menarik, silahkan dicoba",positive,5
747b9fbd-8d06-4efa-a45b-4f5704c79f65,Make me Power you are a few minutes to get away for me,make me power you are a few minutes to get away for me,positive,4
2364f1ad-c23e-4b66-ad6a-8d8959ecd6ae,kenapa gopay saya diblokir pliss udah bertahun tahun ga bisa gunain gopay padahal gada transaksi mencurigakan atau apa sebagainya tolong dong di respon/tindak lanjuti lagi kasus ini masih banyak terjadi sama orang lain,kenapa gopay saya diblokir pliss udah bertahun tahun ga bisa gunain gopay padahal gada transaksi mencurigakan atau apa sebagainya tolong dong di respon/tindak lanjuti lagi kasus ini masih banyak terjadi sama orang lain,negative,1
f1e2e16d-3107-4a0b-82a7-e6aad0a930a8,Kena gopay sekarang ko ada kendala teknis GK bisa transaksi,kena gopay sekarang ko ada kendala teknis gk bisa transaksi,neutral,3
d14afad4-0635-4406-bb90-a0f390469418,"Pesen gocar, cuma bawa 1 orang dengan 1 koper kecil dan 2 tas sedang drivernya nolak, padahal barang ga banyak, lagipula driver kan ga disuruh ngangkutin barang ke mobil atau keluar mobil, cuma nganter saya dan 1 koper kecil dan 2 tas sedang saya aja, driver sok sokan nolak rezeki, klo barang saya banyak pasti saya pesen jasa angkutan, barang saya cuma 2 tas dan 1 koper kecil aja ga mau nganter 😒","pesen gocar, cuma bawa 1 orang dengan 1 koper kecil dan 2 tas sedang drivernya nolak, padahal barang ga banyak, lagipula driver kan ga disuruh ngangkutin barang ke mobil atau keluar mobil, cuma nganter saya dan 1 koper kecil dan 2 tas sedang saya aja, driver sok sokan nolak rezeki, klo barang saya banyak pasti saya pesen jasa angkutan, barang saya cuma 2 tas dan 1 koper kecil aja ga mau nganter",neutral,3
21270ddb-ff06-4061-b713-6a9049db99c5,Untuk layanan gofood jangan ada orderan double efek nya makanan jadi dingin gg enak jekk,untuk layanan gofood jangan ada orderan double efek nya makanan jadi dingin gg enak jekk,neutral,3
1af699df-7c4a-476f-87b6-68c3b1f5db24,saya sudah ada sekitar 7 atau 6 bulanan menggunakan GOPAY dan transaksi perbulan selalu diatas 5jt+ tetapi tidak pernah dapat tawaran GOPAY LATER dan GOPAY PINJAM di TOLAK selalu!🤬 tidak jelas emang aplikasi kalian👿,saya sudah ada sekitar 7 atau 6 bulanan menggunakan gopay dan transaksi perbulan selalu diatas 5jt+ tetapi tidak pernah dapat tawaran gopay later dan gopay pinjam di tolak selalu! tidak jelas emang aplikasi kalian,negative,2
0179f1b5-f206-4da5-b71f-16a6d698a1b2,gofood sekarang sering kali TELAT LAMA dan Sering Cancel pesanan. Tolong Sistemnya diperbaiki. kok makin lama makin Mundur pelayanannya.,gofood sekarang sering kali telat lama dan sering cancel pesanan. tolong sistemnya diperbaiki. kok makin lama makin mundur pelayanannya.,negative,1
72759123-a871-41db-8c8d-6b9813ab4f3d,Ko error Mulu sih setiap mau pesen gofood sama goride makin gajelas,ko error mulu sih setiap mau pesen gofood sama goride makin gajelas,neutral,3
13454fda-6761-4c46-b7ee-f232619a5eca,kalau seelssai orderan tuh ya jangan susah dihubungi drivernya.... kalau ada apa apa itu mau tanya driver angel.. aplikasi kocak,kalau seelssai orderan tuh ya jangan susah dihubungi drivernya.. kalau ada apa apa itu mau tanya driver angel.. aplikasi kocak,negative,1
881796b2-e955-45cf-a8f6-62718844b445,parah driver nya pada belagu ga ada yang mau ambil orderan padahal lagi urgent,parah driver nya pada belagu ga ada yang mau ambil orderan padahal lagi urgent,negative,1
1e73615f-c301-445d-bd77-44351378ed35,"Good service semua drivernya.Gojek, minta tolong sampaikan terima kasih kepada driver gojek yang ada di Jogjakarta (ga sempet kenalan karna terbatas waktu dan tempat) krn udah nolong aku untuk cari jalan di Malioboro. Biasanya lewat jalan biasa,tp ditutup ada festival, alhasil dipertemukan oleh driver yang ngarahin aku dan temanku lewat jalur alternatif lain. Terima kasih banyak bapak driver yang aku ga tau siapa beliau,tp aku yakin beliau berhati mulia dan amanah. lancar2 rezeki & urusannya pak","good service semua drivernya.gojek, minta tolong sampaikan terima kasih kepada driver gojek yang ada di jogjakarta (ga sempet kenalan karna terbatas waktu dan tempat) krn udah nolong aku untuk cari jalan di malioboro. biasanya lewat jalan biasa,tp ditutup ada festival, alhasil dipertemukan oleh driver yang ngarahin aku dan temanku lewat jalur alternatif lain. terima kasih banyak bapak driver yang aku ga tau siapa beliau,tp aku yakin beliau berhati mulia dan amanah. lancar2 rezeki & urusannya pak",positive,5
01bac19d-c72e-481b-b9aa-2512cb5bb539,"laper, pesan gofood nunggu 1 jam, saya sudah sering pesan di restoran ini (stan makanan di mall), enggak pernah nunggu selama ini. setelah menunggu 1 jam saya cek gojek muncul tulisan ""Yah, semua driver lagi sibuk Ayoo, jangan nyerah. Yuk, cari driver lagi! bayangin aja orang laper gmn","laper, pesan gofood nunggu 1 jam, saya sudah sering pesan di restoran ini (stan makanan di mall), enggak pernah nunggu selama ini. setelah menunggu 1 jam saya cek gojek muncul tulisan ""yah, semua driver lagi sibuk ayoo, jangan nyerah. yuk, cari driver lagi! bayangin aja orang laper gmn",negative,2
46cae782-0fa8-49b3-9273-ea204fb37f7e,Tepat waktu. Lsg menemukan lokasi. Ramah. Memakai seragam gojegnya. Sopan santun...,tepat waktu. lsg menemukan lokasi. ramah. memakai seragam gojegnya. sopan santun..,positive,5
6536c1ed-8010-44b9-9f22-ad3107dad146,Harus ada pelatihan dan edukasi untuk para driver nya,harus ada pelatihan dan edukasi untuk para driver nya,negative,2
384f3483-f6ac-4efa-bd85-179f40d39350,driver kurang sopan karna tidak bertanggung jawab masalah pembatalan padahal saya membutuhkan bukti dan invoice untuk merembes dana dari accounting,driver kurang sopan karna tidak bertanggung jawab masalah pembatalan padahal saya membutuhkan bukti dan invoice untuk merembes dana dari accounting,neutral,3
cd847ad3-47ae-4adc-9234-99ff263bcf56,aplikasinya bagus yang gak bagus kalo buat beli voucher nya jrang ada 🤣😭,aplikasinya bagus yang gak bagus kalo buat beli voucher nya jrang ada,neutral,3
7c518631-f9f7-445c-8979-e79a51cb55cf,Uang saya terpotong untuk pembayaran aplikasi tertentu tanpa persetujuan saya,uang saya terpotong untuk pembayaran aplikasi tertentu tanpa persetujuan saya,negative,1
364443c0-199a-473b-a198-828db7d235a3,aplikasi yang memudahkan kita untuk keperluan sehari-hari,aplikasi yang memudahkan kita untuk keperluan sehari-hari,positive,5
cbb18ba6-e66f-4a56-a566-b9db02ae070b,dpt drivernya lama bgt padahal jaraknya deket gmn si,dpt drivernya lama bgt padahal jaraknya deket gmn si,negative,2
27fd8f7b-d2bd-4134-acb4-76b110dcbf32,Promo go food nya banyak cuma sistem aplikasinya kadang suka ga siap buat promo yang ada😑,promo go food nya banyak cuma sistem aplikasinya kadang suka ga siap buat promo yang ada,neutral,3
1c7c55b9-22df-4536-b25b-d7200521aa20,ngisi listrik token lewat aplikasi gojek sering gagal,ngisi listrik token lewat aplikasi gojek sering gagal,neutral,3
8405f4a0-9dba-4d5f-bbdb-78dca8b30383,gojek sekarang estimasi nya kelamaan kecewa sama pelayanan nya SUDAH LAMA PESANAN NYA GAK BISA DIBATALKAN LAGI 2 jam nunggu estimasi nya gilaaaaa,gojek sekarang estimasi nya kelamaan kecewa sama pelayanan nya sudah lama pesanan nya gak bisa dibatalkan lagi 2 jam nunggu estimasi nya gilaa,negative,1
d84bf9b8-5a88-4b1b-8088-43b861de30e2,tolong di bantu kak.agar sya bisa menikmati semua fitur di aplikasi gopay plus.....terima kasih,tolong di bantu kak.agar sya bisa menikmati semua fitur di aplikasi gopay plus..terima kasih,positive,5
4ae615a7-f342-4dfb-98a5-adc4ac32a927,"Tolong adakan PEMBATALAN PESANAN! sering kali saya belum selesai memesan, blm menggunakan voucher, kepencet sedikit saja auto terpesan. Tolong adakan opsi pembatalan ketika masih diawal awal jadi saya bisa mengeditnya, seperti aplikasi lain. Bantuan tidak memberikan solusi, hanya menyuruh sabar tanpa adanya solusi yang berarti.","tolong adakan pembatalan pesanan! sering kali saya belum selesai memesan, blm menggunakan voucher, kepencet sedikit saja auto terpesan. tolong adakan opsi pembatalan ketika masih diawal awal jadi saya bisa mengeditnya, seperti aplikasi lain. bantuan tidak memberikan solusi, hanya menyuruh sabar tanpa adanya solusi yang berarti.",negative,2
92892ad7-1ef1-41e3-b8fc-c1ae4271f76b,"Sekarang jadi mahal sekali, GoFood jadi mahal selisihnya bukan 2-5rb tapi bisa diatas 10rb klo g kepepet banget g beli lewat GoFood, ongkir juga naik drastis bisa 10rb udah naik 10rb tambah ongkir naik 10rb, beli seblak 20rb biaya tambahan 20rb, total 40rb, g wort it jika sama...","sekarang jadi mahal sekali, gofood jadi mahal selisihnya bukan 2-5rb tapi bisa diatas 10rb klo g kepepet banget g beli lewat gofood, ongkir juga naik drastis bisa 10rb udah naik 10rb tambah ongkir naik 10rb, beli seblak 20rb biaya tambahan 20rb, total 40rb, g wort it jika sama..",neutral,3
793c27c6-498d-4d4a-af23-d2195f93df73,"Sayang sekali, harga naik lagi, malah lebih mahal, tarif pagi lain tarif siang/sore, mahal, ga ada discount atau voucjer lagi","sayang sekali, harga naik lagi, malah lebih mahal, tarif pagi lain tarif siang/sore, mahal, ga ada discount atau voucjer lagi",neutral,3
