review_id,user_name,content,rating,thumbs_up,review_date,sentiment,scraped_at,content_clean,sentiment_new,sentiment_old,label
5177e7fa-bfd7-4b32-b147-b491d4809a0e,DIMAS SAPUTRA,ongkirnya kalo bisa di turunkan buat orang kelas menengah kebawa,3,0,2023-07-21 12:35:12,neutral,2025-11-28 19:30:23.794768,ongkirnya kalau bisa di turunkan buat orang kelas menengah kebawa,neutral,neutral,1
3d003af3-2bfb-47bf-921f-2bc65526677f,Luqman Ariesta,"gajelas,akun tiba2 di blokir sepihak dan ga ada kepastian,lama lama makin gajelas",1,1,2025-09-24 15:00:00,negative,2025-11-28 19:30:23.794768,gajelas akun tiba2 di blokir sepihak dan tidak ada kepastian lama lama makin gajelas,negative,negative,0
f8387c1b-0912-4023-bdd5-9a7d67838c60,Feri Angry,Setelah sekian lama Cakep gan. Makin sempurna dan gak berat di hp.cuman ram nya makin gede.masukan aja buat para driver nya agar nyediain uang kembalian atau saldo gopay buat top up gopay pelanggan. Soalnya tak semua pelanggan berduit gan. Kadang kalau tidak ada kembalian pelanggan rela nahan laper+menunda kebutuhan keluarga nya.,3,9,2023-04-23 21:37:09,neutral,2025-11-28 19:30:23.794768,setelah sekian lama cakep gan makin sempurna dan tidak berat di hp cuman ram nya makin gede masukan saja buat para driver nya agar nyediain uang kembalian atau saldo gopay buat top up gopay pelanggan soalnya tak semua pelanggan berduit gan kadang kalau tidak ada kembalian pelanggan rela nahan laper menunda kebutuhan keluarga nya,neutral,neutral,1
05305752-1c81-41e8-bf11-0c16c5a6f7af,Jumanto Hadi,Parah gopay kirim ke dana saldo berkurang tak kunjung terkirim saldonya dah dari tadi pagi tolong tingkatan kualitas apk gopay nya,2,0,2024-08-21 16:20:33,negative,2025-11-28 19:30:23.794768,parah gopay kirim ke dana saldo berkurang tak kunjung terkirim saldonya dah dari tadi pagi tolong tingkatan kualitas aplikasi gopay nya,negative,negative,0
0d5f24ff-d74e-4b52-b71b-c6967cb41e02,Randy Mamusung,"Buatin dong metode OTP saat login bukan cuma SMS, lebih bagus lagi bisa kirim lewat whatsapp",3,19,2025-01-03 22:56:01,positive,2025-11-28 19:30:23.794768,buatin dong metode otp saat login bukan cuma sms lebih bagus lagi bisa kirim lewat whatsapp,positive,neutral,2
dde2c8bc-418c-44e8-9d0c-4a6910d2bda2,Shinta Valentine,"Selalu puas dengan layanananya, sangat membantu untuk kehidupan 💐💕💖",5,0,2025-08-31 20:23:47,positive,2025-11-28 19:30:23.794768,selalu puas dengan layanananya sangat membantu untuk kehidupan,positive,positive,2
36e25ad3-6f87-4d2a-96bd-8c7de61ca12f,Bella P.N,"makin ga jelas anying... pesen gofood pake express tetep aja telat , utamain dong pesenan express sama non express",3,0,2025-04-05 15:39:40,negative,2025-11-28 19:30:23.794768,makin tidak jelas anying pesen gofood pake express tetep saja telat utamain dong pesenan express sama non express,negative,neutral,0
10c5dcfe-6237-4cb2-8da7-abf136f382e7,Moehadi Kemuning,Seringnya mengandalkan titik. Malas liat nomer rumah. Padahal sdh ada nomernya n titik itu biasanya tepat untuk jarak teryentu,4,3,2024-04-26 16:11:32,positive,2025-11-28 19:30:23.794768,seringnya mengandalkan titik malas liat nomer rumah padahal sudah ada nomernya titik itu biasanya tepat untuk jarak teryentu,positive,positive,2
55f71feb-8573-4cbe-ac8c-7868473746c0,davit sk,"Masih jauh kata sempurna ni gojek restonya selalu lmbat proses nya dan mahal lebih baik perbaiki dulu tu harga resto,pengantaran lebih bagus balik harga lama makin promo pelayanan asal di restonya,nanti saya kasih bintang 5 KLO di perbaiki",2,0,2024-12-20 03:08:10,negative,2025-11-28 19:30:23.794768,masih jauh kata sempurna ni gojek restonya selalu lmbat proses nya dan mahal lebih baik perbaiki dulu tu harga resto pengantaran lebih bagus balik harga lama makin promo pelayanan asal di restonya nanti saya kasih bintang kalau di perbaiki,negative,negative,0
36c25cbd-a342-421d-8a3d-aa7abcc9940e,Syahrul DM,"Agak kecewa sih sekarang2 sama gopay, karena gak maksimal kayak dulu. Sering ada notif yahh internet mati lah, gak dapet sinyal lah, padahal kondisi sinyal full dan internet lancar. Kalo gini terus jadi rugi, kadang transaksi double, ngelamain juga harus reset2 terus. Tolong diperbaiki ya, gopay layanannya udah bagus lumayan lengkap, jangan karena masalah dalam transaksi gini malah jadi jelek ratenya dan pada pindah platform lain. Terima kasih",3,36,2023-08-01 10:31:34,negative,2025-11-28 19:30:23.794768,agak kecewa sih sekarang2 sama gopay karena tidak maksimal kayak dulu sering ada notif yahh internet mati lah tidak dapat sinyal lah padahal kondisi sinyal full dan internet lancar kalau gini terus jadi rugi kadang transaksi double ngelamain juga harus reset2 terus tolong diperbaiki ya gopay layanannya sudah bagus lumayan lengkap jangan karena masalah dalam transaksi gini malah jadi jelek ratenya dan pada pindah platform lain terima kasih,negative,neutral,0
ab54acb9-822d-41ef-a818-5b1c9824f851,Ika Diniarti,"Kenapa setiap jam pulang kantor,susah sekali buat dapet driver gojek 😭😭😭,sekalinya dpt , dicancel trs sama driver nya, mohon kasih solusi,driver yg cancel di beri sangsi juga",3,0,2024-04-04 18:36:37,neutral,2025-11-28 19:30:23.794768,kenapa setiap jam pulang kantor susah sekali buat dapat driver gojek sekalinya dapat dicancel trs sama driver nya mohon kasih solusi driver yang cancel di beri sangsi juga,neutral,neutral,1
277cf229-142f-44e2-a9fd-57bc5433dc10,Muhamad Alfiansyah,"Sangat membantu untuk kebutuhan transportasi, semoga selalu ada promosi menarik",4,1,2024-05-05 12:48:31,positive,2025-11-28 19:30:23.794768,sangat membantu untuk kebutuhan transportasi semoga selalu ada promosi menarik,positive,positive,2
d2f57aeb-1245-4f5f-86cd-eeaab9960e54,chichie wahyuni,"Aplikasi bagus, cm agak sensitif ya, di fitur gopaylatternya, kalo telat dikit klik, atau kesalahan jaringan, gopay latternya langsung di blokir, dan bisa di gunakan kembali nunggu 1-2 bulan, sy sedikit kecewa ttg pemblokiran ini. Semoga kedepannya ada alternatif solusi lain. Yg lebih nyaman lagi dan lancar lagi dlm menggunakan gopaylatter.",4,0,2024-07-26 13:00:34,negative,2025-11-28 19:30:23.794768,aplikasi bagus cm agak sensitif ya di fitur gopaylatternya kalau telat dikit klik atau kesalahan jaringan gopay latternya langsung di blokir dan bisa di gunakan kembali nunggu bulan saya sedikit kecewa ttg pemblokiran ini semoga kedepannya ada alternatif solusi lain yang lebih nyaman lagi dan lancar lagi dlm menggunakan gopaylatter,negative,positive,0
1bcd7c50-dfe8-47b2-8784-ab277abbf177,Mas Basri,Habis kasih bintang harusnya dapat banyak voucer 😀,4,0,2024-03-29 04:53:22,positive,2025-11-28 19:30:23.794768,habis kasih bintang harusnya dapat banyak voucer,positive,positive,2
d6d98933-818a-4200-acdd-efd1fd1a3f62,siren nia,"Mohon perbaiki kualitas aplikasi jgn upgrade terus sedangkan persi yg baru ttp bermasalah, jadi percuma upgrade jika aplikasi ttp tdk ada perubahan atau perbaikan. Terimakasih",3,0,2024-01-29 08:18:25,positive,2025-11-28 19:30:23.794768,mohon perbaiki kualitas aplikasi jgn upgrade terus sedangkan persi yang baru ttp bermasalah jadi percuma upgrade jika aplikasi ttp tidak ada perubahan atau perbaikan terimakasih,positive,neutral,2
ae373e5a-9fe2-4c16-a5d1-b8cdd799821f,Rahmat Suteja,adakah layanan live chat dengan manusia? agar konsumen dapat interaksi langsung kalau ada kendala,5,0,2025-08-07 12:25:15,positive,2025-11-28 19:30:23.794768,adakah layanan live chat dengan manusia agar konsumen dapat interaksi langsung kalau ada kendala,positive,positive,2
8c162fa0-c699-4e16-a6a2-41c797bfcab9,minteen Susi,malam dan tengah malam sangat membantu banged ini aplikasi buat kirim atau pesan barang juga makanan dan sebagainya .. trimakasih Gojek Jaya selalu yah,5,1,2025-09-03 00:06:35,positive,2025-11-28 19:30:23.794768,malam dan tengah malam sangat membantu banged ini aplikasi buat kirim atau pesan barang juga makanan dan sebagainya trimakasih gojek jaya selalu yah,positive,positive,2
0da06758-1a1e-4890-84a5-d80f65beca84,Bram Vj,baik dan cepat jg ada promo murah sehingga membantu kami yg kecil,5,0,2025-09-07 21:29:51,positive,2025-11-28 19:30:23.794768,baik dan cepat juga ada promo murah sehingga membantu kami yang kecil,positive,positive,2
c8b5a31e-5f88-45e1-b8aa-f92e7e7bac05,desta wulan cahya,bagus banget ini aplikasi memper mudah anak yang males bawa motor,5,0,2025-11-16 06:54:38,positive,2025-11-28 19:30:23.794768,bagus banget ini aplikasi memper mudah anak yang males bawa motor,positive,positive,2
9f5c23a4-9b93-48ab-9a72-0af6761d0e46,Finawati,knpa selalu dapet driver yng jauh kalau driver selalu nunggu terlalu lama ga boleh lalu kenapa zaya selalununggu lama,4,0,2024-09-23 16:18:20,neutral,2025-11-28 19:30:23.794768,knpa selalu dapat driver yng jauh kalau driver selalu nunggu terlalu lama tidak boleh lalu kenapa zaya selalununggu lama,neutral,positive,1
f1ea2c3b-d728-4937-806d-5ed74ff313fe,Akbar AF,"Tolong benerin penanda tempatnya, masa sudah jelas-jelas tempat itu ada malah tertulis tidak ada",4,1,2024-11-11 17:22:04,positive,2025-11-28 19:30:23.794768,tolong benerin penanda tempatnya masa sudah jelas jelas tempat itu ada malah tertulis tidak ada,positive,positive,2
e765c930-23a6-4b4f-888c-08696d8e148a,Luluil Maknun,Susah dapet driver. Sekalinya dapet jalan nya lama / jaraknya jauh.,2,1,2024-12-24 19:18:25,negative,2025-11-28 19:30:23.794768,susah dapat driver sekalinya dapat jalan nya lama jaraknya jauh,negative,negative,0
1ffe67c0-5c78-4320-ad2d-b7b53b795dbb,SATRIA AGHA SYAHIR,"kadang bayar pake kode eror jaringan terus, malu banget pas pembayaran di alfamart lama jadinya",3,0,2023-03-30 16:10:35,negative,2025-11-28 19:30:23.794768,kadang bayar pake kode eror jaringan terus malu banget pas pembayaran di alfamart lama jadinya,negative,neutral,0
b83aa94a-441a-4c01-8ffa-bf5c36cf7b16,Ina artie,"aneh bayar tepat waktu malah ditolak dan pengajuan kembali tahun depan,saya unistal aja kalau bgitu terimakasih",1,1,2025-09-05 12:07:11,positive,2025-11-28 19:30:23.794768,aneh bayar tepat waktu malah ditolak dan pengajuan kembali tahun depan saya unistal saja kalau bgitu terimakasih,positive,negative,2
253f67a3-a282-4113-82dc-ebb2c4d2a4ad,Rifaldi Syaputra,"Tolong dong gojek lebih di sortis lagi driver2 nya. Banyak sekali yang suka berdrama,bensin habislah ini lah itu lah. Customer kan ga mau tahu!!! Seharusnya sebagai driver sudah mempersiapkan semuanya dong. Bensin di isi helm untuk customer di siapkan. Lebih gercep lagi menawarkan helm jangan sampai di minta duluan. Jangan yang di pedulikan itu keselamatan sendiri customer juga harus di layani dengan baik dong. Jangan banyak ngeluh ke customer!!!",3,0,2024-11-01 05:12:53,neutral,2025-11-28 19:30:23.794768,tolong dong gojek lebih di sortis lagi driver2 nya banyak sekali yang suka berdrama bensin habislah ini lah itu lah customer kan tidak mau tahu seharusnya sebagai driver sudah mempersiapkan semuanya dong bensin di isi helm untuk customer di siapkan lebih gercep lagi menawarkan helm jangan sampai di minta duluan jangan yang di pedulikan itu keselamatan sendiri customer juga harus di layani dengan baik dong jangan banyak ngeluh ke customer,neutral,neutral,1
6be82dfa-efac-489e-9004-46dd871ac51b,Rifqi Azis Fathoni,"Driver jaman sekarang rata² pada gengsi,, klau pesan gofood waktu hujan lagak nya gk ada yg mau nrima orderan dengan cara mematikan aplikasi/lain²,, padahal pasti dia lagi butuh juga buat nafkah, mungkin hanya karna males alias aras².en efek nya kita hrus nunggu sampai melebihi waktu estimasi.. tolong dong min upgrade untuk kesungguhan para driver nya. Terimakasih",3,3,2024-12-14 20:34:46,positive,2025-11-28 19:30:23.794768,driver jaman sekarang rata² pada gengsi kalau pesan gofood waktu hujan lagak nya tidak ada yang mau nrima orderan dengan cara mematikan aplikasi lain² padahal pasti dia lagi butuh juga buat nafkah mungkin hanya karena males alias aras² en efek nya kita harus nunggu sampai melebihi waktu estimasi tolong dong min upgrade untuk kesungguhan para driver nya terimakasih,positive,neutral,2
e66deb1d-b340-43b2-8fd9-42073ac10c5e,Atthy Lesmanawati,semakin naiiiik harga pelayanan nya..lama² kita kembali kayak dulu lagi bayar gojek rumah saja,2,0,2025-08-06 19:53:25,negative,2025-11-28 19:30:23.794768,semakin naiiiik harga pelayanan nya lama² kita kembali kayak dulu lagi bayar gojek rumah saja,negative,negative,0
b622c173-0038-47dd-a68c-2e1e21a0f59b,Widia Ayunua,Knpa ya beda sama dulu Sekarang sering telat2 kalo pesan makanan mana telat nya hampir 1 jam Mulu bukan sekali dua kali tapi sering padahal udah pake jasa expres rugi ngecewain lama2,3,0,2025-02-21 01:28:23,negative,2025-11-28 19:30:23.794768,knpa ya beda sama dulu sekarang sering telat2 kalau pesan makanan mana telat nya hampir jam mulu bukan sekali dua kali tapi sering padahal sudah pake jasa expres rugi ngecewain lama2,negative,neutral,0
0a5c102b-43cb-429a-a657-4b65bdfb49b8,crispy spongebop,dapet driver lama banget bukan sekali 2 kali terus terusan,1,1,2025-09-08 06:05:18,negative,2025-11-28 19:30:23.794768,dapat driver lama banget bukan sekali kali terus terusan,negative,negative,0
f93ae614-cffd-40d4-a079-0241c6c3f28a,Orlys Silalahi,tolong benahi tentang layanan driver gojek dimana banyak sekalu para driver tidak mau angkut penumpang dengan seribu satu macam alasan di bilang terlalu jauh lah bayarannya penumpang murah lah atau ga mau puter balik. Mengecewaka',3,0,2024-11-27 18:32:05,neutral,2025-11-28 19:30:23.794768,tolong benahi tentang layanan driver gojek dimana banyak sekalu para driver tidak mau angkut penumpang dengan seribu satu macam alasan di bilang terlalu jauh lah bayarannya penumpang murah lah atau tidak mau puter balik mengecewaka,neutral,neutral,1
5cf9a239-9d1d-43ca-87c4-f36c5085dc15,Mohammad Iqbal,"Bintang 3 ini khusus utk para driver gocar yg sengaja diam klo dapat orderan, ga balas chat, atau tiba2 cancel. Sy sering banget dapat driver spt ini. Sayangnya ga bisa kasih bintang atau keluhan sebelum orderan jadi.",3,1,2025-10-27 06:56:11,neutral,2025-11-28 19:30:23.794768,bintang ini khusus untuk para driver gocar yang sengaja diam kalau dapat orderan tidak balas chat atau tiba2 cancel saya sering banget dapat driver seperti ini sayangnya tidak bisa kasih bintang atau keluhan sebelum orderan jadi,neutral,neutral,1
a0d79c46-2013-4ebc-977c-577a760c9fc3,Ars 17,"Maret kemarin kena tipu CS toko online palsu, sampai nominal 20jtaan, akun gojek d hack padahal OTP masuk pun g saya kasih. Singkatnya saya disuruh top up ke akun gojek saya sendiri, dengan nominal yg acak. Setelah itu ternyata dr saldo gojek d transfer ke rekening bank penipu.. Masukan aja. Setiap ada transaksi transfer keluar, tolong tambah pengenal sidik jari biar lebih aman.",3,0,2024-07-17 21:50:50,positive,2025-11-28 19:30:23.794768,maret kemarin kena tipu cs toko online palsu sampai nominal 20jtaan akun gojek hack padahal otp masuk pun saya kasih singkatnya saya disuruh top up ke akun gojek saya sendiri dengan nominal yang acak setelah itu ternyata dari saldo gojek transfer ke rekening bank penipu masukan aja setiap ada transaksi transfer keluar tolong tambah pengenal sidik jari supaya lebih aman,positive,neutral,2
8fdacf2c-ad9a-4b9c-9f7e-3eac2b4bf559,Junhihgwaystar2017 Dermawan,Bagaimana cara bua kasi tau ke aplikasi gojek/gocar kalau ada penutupan jalan..,4,0,2024-10-07 20:21:02,positive,2025-11-28 19:30:23.794768,bagaimana cara bua kasi tau ke aplikasi gojek gocar kalau ada penutupan jalan,positive,positive,2
95c82653-4994-4290-8126-d2fe38296979,Imam Gjali,"untuk gocar, tolong diberikan SOP yg baik. masa setiap sy naik gocar: 1. driver ga ramah 2. mobil bau 3. mobil kotor 4. service jelek 5. ac dimatikan (ga semua driver) driver kadang jg gitu, tuntutan tinggi tapi pelayanan jelek.",2,0,2025-06-04 16:54:58,positive,2025-11-28 19:30:23.794768,untuk gocar tolong diberikan sop yang baik masa setiap saya naik gocar driver tidak ramah mobil bau mobil kotor service jelek ac dimatikan ga semua driver driver kadang juga gitu tuntutan tinggi tapi pelayanan jelek,positive,negative,2
f1082881-39b9-46fb-8c13-c4a4a95b6553,nessa bunga,"sumpah bikin kesel driver nya dia udah depan komplek saya dan saya suruh masuk komplek krn hujan saya gbs ke depan wajar dong permintaan cust ehh marah' dia bentak' saya jir bgttt, seinget saya nama nya edy wibowo sumpah saya kesel bgtt yahh saya posisi buru' tp malah di gitukan, mksd saya kl mmg gamau knp di terima dr awal LOL, saya gapernah kasi bintang 1 selalu saya kasi bintang 5 setiap driver tp ini keterlaluan si bentak' cust, saya jg bayar:))",1,1,2025-09-20 07:29:13,negative,2025-11-28 19:30:23.794768,sumpah bikin kesal driver nya dia sudah depan komplek saya dan saya suruh masuk komplek karena hujan saya gbs ke depan wajar dong permintaan cust ehh marah dia bentak saya jir bgttt seinget saya nama nya edy wibowo sumpah saya kesal banget yahh saya posisi buru tapi malah di gitukan mksd saya kl memang gamau kenapa di terima dari awal lol saya gapernah kasi bintang selalu saya kasi bintang setiap driver tapi ini keterlaluan si bentak cust saya juga bayar,negative,negative,0
b863f9b6-e27f-4beb-98f8-4026f831e077,Widi Andini,Driver nya lebih sopan Gojek dibanding ijo yang sebelah.,5,0,2025-09-08 15:44:50,positive,2025-11-28 19:30:23.794768,driver nya lebih sopan gojek dibanding ijo yang sebelah,positive,positive,2
79960c84-89ce-4faf-b917-b097459c2b42,Muhammad Ertanto,"Tolong adakan pilihan, ingin memakai GO-PAY DISKON atau TIDAK INGIN MEMAKAI GO-PAY DISKON.",5,0,2025-09-17 07:56:32,positive,2025-11-28 19:30:23.794768,tolong adakan pilihan ingin memakai go pay diskon atau tidak ingin memakai go pay diskon,positive,positive,2
1979069f-78d9-444a-8043-a9cab1d6d46b,Zuhriansyah yunus,"aplikasi udah bagus, tapi masih terdapat kesalahan sistem sehingga beberapa transaksi terjadi kesalahan berujung hilang saldo",3,0,2023-04-20 02:45:25,neutral,2025-11-28 19:30:23.794768,aplikasi sudah bagus tapi masih terdapat kesalahan sistem sehingga beberapa transaksi terjadi kesalahan berujung hilang saldo,neutral,neutral,1
03da3805-c11f-4e24-a208-79200f603fa0,Anzari AL,"Maaf pak gojek saya mau daftar go send tapi gagal mulu napa ya padahal data 
udah saya isi dengan benar.",4,0,2023-11-06 02:03:37,neutral,2025-11-28 19:30:23.794768,maaf pak gojek saya mau daftar go send tapi gagal mulu napa ya padahal data sudah saya isi dengan benar,neutral,positive,1
47c5e1b1-43da-4e03-b0d4-0a785b516290,febri ari gunawan,Dikasih ranting sama driver kecil. Padahal gk tau salah nya apa. Sering order makanan gk kasih tips atau apa. Coba donk customer mau lihat ranting sendiri berapa. Dikasih tau sama driver. Katanya abang kok baik gini tapi ranting nya kecil.,3,0,2024-08-09 14:12:56,positive,2025-11-28 19:30:23.794768,dikasih ranting sama driver kecil padahal tidak tau salah nya apa sering order makanan tidak kasih tips atau apa coba donk customer mau lihat ranting sendiri berapa dikasih tau sama driver katanya abang kok baik gini tapi ranting nya kecil,positive,neutral,2
f70d2929-fcfc-45df-a85f-02e5734bb87b,Sigit Setz,"Driver pada males ambil orderan murah, padahal banyak driver sekitar customer",2,0,2024-12-08 22:15:58,negative,2025-11-28 19:30:23.794768,driver pada males ambil orderan murah padahal banyak driver sekitar customer,negative,negative,0
692a7f22-b17e-4ddf-a6c8-6a905db489b0,Anime Santuy,"resto nya Deket tapi ngataranya 1 jam lebih, mana ga bisa di cancel",1,2,2025-10-31 19:13:15,negative,2025-11-28 19:30:23.794768,resto nya deket tapi ngataranya jam lebih mana tidak bisa di cancel,negative,negative,0
32495d08-ee07-4f86-9c2b-93416a041384,Lisa Rutherford,"TOLONG BANGET lokasi banyak yang gabisa dipresisikan, kayak pas aku mau tunggu di stasiun jatinegara, malah diarahkan ke kapal api yang agak jauh buatku. dan gak semua orang yang pesan orang yang sehat. saya lagi sakit ga sanggup jalan makanya pilih pesan malah disuruh ke titik lokasi yang dipaksa kesana pdhl dari titik lokasi jalan satu arah dan dia bisa aja maju!",2,52,2025-07-16 20:30:56,neutral,2025-11-28 19:30:23.794768,tolong banget lokasi banyak yang gabisa dipresisikan kayak pas aku mau tunggu di stasiun jatinegara malah diarahkan ke kapal api yang agak jauh buatku dan tidak semua orang yang pesan orang yang sehat saya lagi sakit tidak sanggup jalan makanya pilih pesan malah disuruh ke titik lokasi yang dipaksa kesana pdhl dari titik lokasi jalan satu arah dan dia bisa saja maju,neutral,negative,1
addbbd01-d90d-4c74-ab9f-f4f13cedf9fe,Bob Billy Lasut,jangan diakuisisi/dijual plis gojek. aplikasi bangsa yg besar ini,5,0,2025-07-25 08:04:01,positive,2025-11-28 19:30:23.794768,jangan diakuisisi dijual plis gojek aplikasi bangsa yang besar ini,positive,positive,2
05b270a3-efbc-4ee6-85c9-9547d073260c,Rifqy Tihurua,"Klo mesan gofood, drivernya kelamaan ke resto padahal ga ada hujan atau kena macet. Terus kita ga bisa ganti driver, makanya makananannya jadi cepat dingin.",3,0,2023-02-17 21:08:06,neutral,2025-11-28 19:30:23.794768,kalau mesan gofood driver kelamaan ke resto padahal tidak ada hujan atau kena macet terus kita tidak bisa ganti driver makanya makananannya jadi cepat dingin,neutral,neutral,1
a00f2be3-4d57-40d1-ab7b-39d377daff18,Hendro Suhartono,"Pengiriman gofood terakhir mengambil opsi express estimasi 20 menit tentunya dengan fee pengiriman berbeda ya,kenyataannya makanan dikirim 60 menit.Tetap kecewa meskipun ada permintaan maaf dan kompensasi. Pembelian- pembelian makanan sebelumnya juga jarang on time.Lebih baik jangan pasang pilihan jaminan ekspress tapi beri batas maksimal misalnya makanan anda akan dikirim dalam 24 jam.Berusaha menyampaikan di aplikasi tapi susah karena tidak bisa mengetik yang ingin kita utarakan. Benahi !!!",1,19,2025-10-10 11:57:42,negative,2025-11-28 19:30:23.794768,pengiriman gofood terakhir mengambil opsi express estimasi menit tentunya dengan fee pengiriman berbeda ya kenyataannya makanan dikirim menit tetap kecewa meskipun ada permintaan maaf dan kompensasi pembelian pembelian makanan sebelumnya juga jarang on time lebih baik jangan pasang pilihan jaminan ekspress tapi beri batas maksimal misalnya makanan anda akan dikirim dalam jam berusaha menyampaikan di aplikasi tapi susah karena tidak bisa mengetik yang ingin kita utarakan benahi,negative,negative,0
d115ffe0-bea8-4912-b21f-2dabbdc9f6c5,Ghio Revantoly,"maksa amat ini apk di bagian pelayanan gofood. saat itu gk jadi mesan tapi belum di tekan utk di ""pesan dan antar sekarang"" yaa kan berarti gk membeli bukan berarti membatalkan pesanan saat sudah di pesan... jadi risih jadinya karna itu",3,0,2025-08-13 18:10:04,neutral,2025-11-28 19:30:23.794768,maksa amat ini aplikasi di bagian pelayanan gofood saat itu tidak jadi mesan tapi belum di tekan untuk di pesan dan antar sekarang yaa kan berarti tidak membeli bukan berarti membatalkan pesanan saat sudah di pesan jadi risih jadinya karena itu,neutral,neutral,1
07e8ba74-3660-4944-a9fc-ddf495f4f9b7,Nafacha Sachariyyah,"Semakin lama promosinya sedikit, dan harga menu makanan nya semakin mahal 🙏🏻",4,0,2024-03-05 10:54:52,negative,2025-11-28 19:30:23.794768,semakin lama promosinya sedikit dan harga menu makanan nya semakin mahal,negative,positive,0
b5031e1a-0eb2-467b-b9da-0cb98f261bf3,Ince Nurhalisa Tilany,kenapa gofood sekarang nggak ada pengantaran hemat nya yah? atau cuman punya ku yang ngga ada?,3,1,2025-09-17 16:12:18,neutral,2025-11-28 19:30:23.794768,kenapa gofood sekarang tidak ada pengantaran hemat nya yah atau cuman punya ku yang tidak ada,neutral,neutral,1
b70d5259-27f0-44e8-9e62-5d7f3fcaa807,andi kupl,"susah bener mau bikin laporan,, cs nya minta foto screenshot tp pilihan galeri gag bisa diklik, mau ngetik saja gag bisa,.. alamat yang dipilih sudah benar, tp gojeknya di antar ke alamat yang berbeda, setelah saya telusuri ternyata nama alamat dengan yang di map tidak sinkron..",1,19,2025-08-24 10:22:41,negative,2025-11-28 19:30:23.794768,susah benar mau bikin laporan cs nya minta foto screenshot tapi pilihan galeri gag bisa diklik mau ngetik saja gag bisa alamat yang dipilih sudah benar tapi gojeknya di antar ke alamat yang berbeda setelah saya telusuri ternyata nama alamat dengan yang di map tidak sinkron,negative,negative,0
477baa40-85ed-4360-bf71-eac1d0b47ffb,Pak Wo,semua aplikasi hampir sama pada umumnya mereka ingin untung sendiri . mereka tidak menilai dari apa yg kita capai dan berapa tahun kita setia menggunakan jasa mereka. mereka hanya ingin untung besar tapi toleransi kurang . aplikasi JELAS TIDAK BISA MEMBACA KEADAAN EKONOMI . HANYA BISA MENGHITUNG UNTUNG SAJA.,3,4,2025-05-01 06:39:28,neutral,2025-11-28 19:30:23.794768,semua aplikasi hampir sama pada umumnya mereka ingin untung sendiri mereka tidak menilai dari apa yang kita capai dan berapa tahun kita setia menggunakan jasa mereka mereka hanya ingin untung besar tapi toleransi kurang aplikasi jelas tidak bisa membaca keadaan ekonomi hanya bisa menghitung untung saja,neutral,neutral,1
c4d10f8d-6a57-4fc8-85e8-9ca4748425d7,Tengku Rafly,"gua suka dengan pelayanan nya,tapi sebaiknya urus dulu drivernya supaya ga main hakim sendiri",3,0,2024-07-10 12:18:56,positive,2025-11-28 19:30:23.794768,saya suka dengan pelayanan nya tapi sebaiknya urus dulu driver supaya tidak main hakim sendiri,positive,neutral,2
cba2110b-a907-427b-bbbe-40a0b4f116f3,Faizan Akbar,"voucher scam, udah langganan tapi voucher dibawah 2000, padahal di langganan sampai 8000. SAYA KECEWA BERAT☺",2,0,2024-08-16 11:06:47,negative,2025-11-28 19:30:23.794768,voucher scam sudah langganan tapi voucher dibawah padahal di langganan sampai saya kecewa berat,negative,negative,0
a7d59703-ff63-4ebb-95f4-72b647cf34e6,Night Hood,"Perbaiki UI telepon driver kalian lah! Abis update, Bunyi telepon ada, TAPI layar telepon masuk nya ga muncul. Kyak mana mau angkat telepon driver kalau ga ada page tombol telepon ijo atau merah?",1,1,2025-11-10 20:11:33,neutral,2025-11-28 19:30:23.794768,perbaiki ui telepon driver kalian lah abis update bunyi telepon ada tapi layar telepon masuk nya tidak muncul kyak mana mau angkat telepon driver kalau tidak ada page tombol telepon ijo atau merah,neutral,negative,1
80b25f00-7d50-49a3-85a2-761114b78f4c,Muksin,sejak di perbarui error trs loding lama tiba tiba order udh di cocol menghilang sendri bukan tambh enteng aplikasi tambh berat tolong perbaiki jgn kalin krja duduk doang sama map nya juga kadang menghilang kadang tembok suruh di tabrak,1,1,2025-09-17 06:33:12,negative,2025-11-28 19:30:23.794768,sejak di perbarui error trs loding lama tiba tiba order sudah di cocol menghilang sendri bukan tambh enteng aplikasi tambh berat tolong perbaiki jgn kalin krja duduk saja sama map nya juga kadang menghilang kadang tembok suruh di tabrak,negative,negative,0
2814278b-2c8c-4f74-ab6f-1aa7e8153f1a,Jopan Febriansah,"driver nya pada songong sya mesen gofood gak ada yg mau nerimanya, tolong diperbaiki driver nya untuk GO-FOOD",1,1,2025-11-19 23:16:20,neutral,2025-11-28 19:30:23.794768,driver nya pada songong sya mesen gofood tidak ada yang mau nerimanya tolong diperbaiki driver nya untuk go food,neutral,negative,1
883066db-dfb6-4a2e-a79d-85705a3c8c3c,Roman 87,"seharusnya ada keterangan detai total pembayaran sebelum checkout,agar tau detail biaya,baik ongkir maupun pembelian",2,0,2024-12-30 23:42:55,neutral,2025-11-28 19:30:23.794768,seharusnya ada keterangan detai total pembayaran sebelum checkout agar tau detail biaya baik ongkir maupun pembelian,neutral,negative,1
